,Total interchange1
20191201T00-08,-165
20191130T23-08,-193
20191130T22-08,-317
20191130T21-08,-52
20191130T20-08,-119
20191130T19-08,-285
20191130T18-08,-286
20191130T17-08,-127
20191130T16-08,-3
20191130T15-08,-120
20191130T14-08,-274
20191130T13-08,-453
20191130T12-08,-423
20191130T11-08,-382
20191130T10-08,-235
20191130T09-08,-270
20191130T08-08,-160
20191130T07-08,23
20191130T06-08,193
20191130T05-08,33
20191130T04-08,-40
20191130T03-08,-126
20191130T02-08,-181
20191130T01-08,-207
20191130T00-08,-223
20191129T23-08,-76
20191129T22-08,-50
20191129T21-08,-83
20191129T20-08,76
20191129T19-08,23
20191129T18-08,-184
20191129T17-08,-175
20191129T16-08,-348
20191129T15-08,-637
20191129T14-08,-596
20191129T13-08,-556
20191129T12-08,-406
20191129T11-08,-427
20191129T10-08,-518
20191129T09-08,-456
20191129T08-08,-40
20191129T07-08,59
20191129T06-08,22
20191129T05-08,-147
20191129T04-08,-188
20191129T03-08,-231
20191129T02-08,-166
20191129T01-08,-175
20191129T00-08,-120
20191128T23-08,-187
20191128T22-08,-243
20191128T21-08,-262
20191128T20-08,-179
20191128T19-08,-175
20191128T18-08,-91
20191128T17-08,6
20191128T16-08,67
20191128T15-08,76
20191128T14-08,51
20191128T13-08,-173
20191128T12-08,-126
20191128T11-08,-58
20191128T10-08,-54
20191128T09-08,-19
20191128T08-08,-141
20191128T07-08,-179
20191128T06-08,-168
20191128T05-08,-162
20191128T04-08,-267
20191128T03-08,-265
20191128T02-08,-224
20191128T01-08,-177
20191128T00-08,-112
20191127T23-08,-99
20191127T22-08,181
20191127T21-08,200
20191127T20-08,100
20191127T19-08,239
20191127T18-08,180
20191127T17-08,52
20191127T16-08,105
20191127T15-08,-323
20191127T14-08,-145
20191127T13-08,-260
20191127T12-08,-117
20191127T11-08,-60
20191127T10-08,40
20191127T09-08,140
20191127T08-08,263
20191127T07-08,225
20191127T06-08,-40
20191127T05-08,-169
20191127T04-08,-231
20191127T03-08,-290
20191127T02-08,-322
20191127T01-08,-231
20191127T00-08,-52
20191126T23-08,88
20191126T22-08,185
20191126T21-08,134
20191126T20-08,148
20191126T19-08,191
20191126T18-08,79
20191126T17-08,-87
20191126T16-08,-208
20191126T15-08,-195
20191126T14-08,-270
20191126T13-08,-257
20191126T12-08,-223
20191126T11-08,-199
20191126T10-08,-20
20191126T09-08,279
20191126T08-08,352
20191126T07-08,380
20191126T06-08,405
20191126T05-08,163
20191126T04-08,39
20191126T03-08,-162
20191126T02-08,-195
20191126T01-08,-250
20191126T00-08,-174
20191125T23-08,-80
20191125T22-08,146
20191125T21-08,119
20191125T20-08,100
20191125T19-08,45
20191125T18-08,21
20191125T17-08,-7
20191125T16-08,-168
20191125T15-08,-303
20191125T14-08,-299
20191125T13-08,-192
20191125T12-08,-75
20191125T11-08,-59
20191125T10-08,-107
20191125T09-08,26
20191125T08-08,196
20191125T07-08,259
20191125T06-08,60
20191125T05-08,21
20191125T04-08,-241
20191125T03-08,-257
20191125T02-08,-318
20191125T01-08,-261
20191125T00-08,-114
20191124T23-08,20
20191124T22-08,-43
20191124T21-08,-121
20191124T20-08,-206
20191124T19-08,-200
20191124T18-08,-165
20191124T17-08,74
20191124T16-08,-201
20191124T15-08,-577
20191124T14-08,-494
20191124T13-08,-498
20191124T12-08,-460
20191124T11-08,-436
20191124T10-08,-407
20191124T09-08,-349
20191124T08-08,-82
20191124T07-08,-21
20191124T06-08,-36
20191124T05-08,-149
20191124T04-08,-225
20191124T03-08,-266
20191124T02-08,-192
20191124T01-08,-116
20191124T00-08,82
20191123T23-08,128
20191123T22-08,217
20191123T21-08,130
20191123T20-08,92
20191123T19-08,45
20191123T18-08,164
20191123T17-08,107
20191123T16-08,53
20191123T15-08,-126
20191123T14-08,-191
20191123T13-08,-142
20191123T12-08,-183
20191123T11-08,-111
20191123T10-08,-35
20191123T09-08,108
20191123T08-08,267
20191123T07-08,408
20191123T06-08,283
20191123T05-08,147
20191123T04-08,80
20191123T03-08,93
20191123T02-08,214
20191123T01-08,139
20191123T00-08,113
20191122T23-08,149
20191122T22-08,399
20191122T21-08,354
20191122T20-08,350
20191122T19-08,349
20191122T18-08,235
20191122T17-08,259
20191122T16-08,233
20191122T15-08,9
20191122T14-08,-91
20191122T13-08,-80
20191122T12-08,-67
20191122T11-08,-21
20191122T10-08,189
20191122T09-08,440
20191122T08-08,521
20191122T07-08,392
20191122T06-08,269
20191122T05-08,238
20191122T04-08,24
20191122T03-08,33
20191122T02-08,192
20191122T01-08,171
20191122T00-08,181
20191121T23-08,183
20191121T22-08,346
20191121T21-08,559
20191121T20-08,439
20191121T19-08,329
20191121T18-08,280
20191121T17-08,417
20191121T16-08,250
20191121T15-08,229
20191121T14-08,212
20191121T13-08,84
20191121T12-08,111
20191121T11-08,282
20191121T10-08,371
20191121T09-08,292
20191121T08-08,323
20191121T07-08,305
20191121T06-08,234
20191121T05-08,204
20191121T04-08,19
20191121T03-08,5
20191121T02-08,137
20191121T01-08,129
20191121T00-08,32
20191120T23-08,86
20191120T22-08,139
20191120T21-08,451
20191120T20-08,475
20191120T19-08,429
20191120T18-08,201
20191120T17-08,170
20191120T16-08,-157
20191120T15-08,-380
20191120T14-08,-316
20191120T13-08,-308
20191120T12-08,-254
20191120T11-08,-231
20191120T10-08,-150
20191120T09-08,-22
20191120T08-08,22
20191120T07-08,133
20191120T06-08,-14
20191120T05-08,-91
