,Total interchange1
20191123T05-07,256
20191123T04-07,256
20191123T03-07,254
20191123T02-07,256
20191123T01-07,256
20191123T00-07,254
20191122T23-07,256
20191122T22-07,254
20191122T21-07,255
20191122T20-07,254
20191122T19-07,254
20191122T18-07,255
20191122T17-07,244
20191122T16-07,251
20191122T15-07,209
20191122T14-07,207
20191122T13-07,254
20191122T12-07,255
20191122T11-07,255
20191122T10-07,253
20191122T09-07,254
20191122T08-07,256
20191122T07-07,256
20191122T06-07,254
20191122T05-07,256
20191122T04-07,255
20191122T03-07,254
20191122T02-07,255
20191122T01-07,255
20191122T00-07,255
20191121T23-07,255
20191121T22-07,254
20191121T21-07,255
20191121T20-07,253
20191121T19-07,255
20191121T18-07,256
20191121T17-07,257
20191121T16-07,253
20191121T15-07,255
20191121T14-07,254
20191121T13-07,256
20191121T12-07,254
20191121T11-07,255
20191121T10-07,255
20191121T09-07,255
20191121T08-07,256
20191121T07-07,255
20191121T06-07,255
20191121T05-07,255
20191121T04-07,255
20191121T03-07,256
20191121T02-07,256
20191121T01-07,255
20191121T00-07,254
20191120T23-07,255
20191120T22-07,254
20191120T21-07,255
20191120T20-07,254
20191120T19-07,254
20191120T18-07,255
20191120T17-07,256
20191120T16-07,257
20191120T15-07,255
20191120T14-07,254
20191120T13-07,254
20191120T12-07,255
20191120T11-07,255
20191120T10-07,254
20191120T09-07,255
20191120T08-07,255
20191120T07-07,253
20191120T06-07,256
20191120T05-07,256
20191120T04-07,255
20191120T03-07,255
20191120T02-07,256
20191120T01-07,254
20191120T00-07,255
20191119T23-07,255
20191119T22-07,256
20191119T21-07,254
20191119T20-07,256
20191119T19-07,256
20191119T18-07,255
20191119T17-07,254
20191119T16-07,256
20191119T15-07,254
20191119T14-07,255
20191119T13-07,255
20191119T12-07,254
20191119T11-07,254
20191119T10-07,254
20191119T09-07,255
20191119T08-07,256
20191119T07-07,255
20191119T06-07,256
20191119T05-07,257
20191119T04-07,254
20191119T03-07,255
20191119T02-07,255
20191119T01-07,255
20191119T00-07,253
20191118T23-07,256
20191118T22-07,255
20191118T21-07,255
20191118T20-07,255
20191118T19-07,254
20191118T18-07,253
20191118T17-07,225
20191118T16-07,255
20191118T15-07,256
20191118T14-07,255
20191118T13-07,252
20191118T12-07,256
20191118T11-07,256
20191118T10-07,255
20191118T09-07,253
20191118T08-07,256
20191118T07-07,255
20191118T06-07,256
20191118T05-07,255
20191118T04-07,256
20191118T03-07,255
20191118T02-07,256
20191118T01-07,255
20191118T00-07,254
20191117T23-07,255
20191117T22-07,255
20191117T21-07,254
20191117T20-07,255
20191117T19-07,255
20191117T18-07,255
20191117T17-07,256
20191117T16-07,255
20191117T15-07,254
20191117T14-07,254
20191117T13-07,236
20191117T12-07,236
20191117T11-07,235
20191117T10-07,235
20191117T09-07,254
20191117T08-07,255
20191117T07-07,255
20191117T06-07,255
20191117T05-07,255
20191117T04-07,254
20191117T03-07,256
20191117T02-07,255
20191117T01-07,254
20191117T00-07,255
20191116T23-07,260
20191116T22-07,260
20191116T21-07,259
20191116T20-07,258
20191116T19-07,260
20191116T18-07,260
20191116T17-07,262
20191116T16-07,262
20191116T15-07,260
20191116T14-07,260
20191116T13-07,259
20191116T12-07,260
20191116T11-07,261
20191116T10-07,260
20191116T09-07,259
20191116T08-07,261
20191116T07-07,257
20191116T06-07,253
20191116T05-07,255
20191116T04-07,256
20191116T03-07,254
20191116T02-07,256
20191116T01-07,254
20191116T00-07,254
20191115T23-07,259
20191115T22-07,260
20191115T21-07,260
20191115T20-07,259
20191115T19-07,259
20191115T18-07,261
20191115T17-07,260
20191115T16-07,261
20191115T15-07,260
20191115T14-07,259
20191115T13-07,261
20191115T12-07,260
20191115T11-07,261
20191115T10-07,260
20191115T09-07,261
20191115T08-07,260
20191115T07-07,254
20191115T06-07,254
20191115T05-07,255
20191115T04-07,253
20191115T03-07,254
20191115T02-07,262
20191115T01-07,406
20191115T00-07,563
20191114T23-07,567
20191114T22-07,571
20191114T21-07,571
20191114T20-07,572
20191114T19-07,569
20191114T18-07,572
20191114T17-07,569
20191114T16-07,568
20191114T15-07,556
20191114T14-07,555
20191114T13-07,555
20191114T12-07,554
20191114T11-07,556
20191114T10-07,569
20191114T09-07,569
20191114T08-07,570
20191114T07-07,570
20191114T06-07,570
20191114T05-07,569
20191114T04-07,567
20191114T03-07,565
20191114T02-07,563
20191114T01-07,533
20191114T00-07,534
20191113T23-07,569
20191113T22-07,571
20191113T21-07,569
20191113T20-07,572
20191113T19-07,571
20191113T18-07,569
20191113T17-07,569
20191113T16-07,570
20191113T15-07,553
20191113T14-07,553
20191113T13-07,555
20191113T12-07,554
20191113T11-07,555
20191113T10-07,555
20191113T09-07,569
20191113T08-07,569
20191113T07-07,542
20191113T06-07,539
20191113T05-07,539
20191113T04-07,514
20191113T03-07,515
20191113T02-07,515
20191113T01-07,547
20191113T00-07,544
20191112T23-07,545
20191112T22-07,546
20191112T21-07,547
20191112T20-07,568
20191112T19-07,568
20191112T18-07,547
20191112T17-07,546
20191112T16-07,540
20191112T15-07,457
