,Total interchange1
20191017T06-05,-6378
20191017T05-05,-6933
20191017T04-05,-7222
20191017T03-05,-7480
20191017T02-05,-7545
20191017T01-05,-7033
20191017T00-05,-6688
20191016T23-05,-6745
20191016T22-05,-6274
20191016T21-05,-6424
20191016T20-05,-5884
20191016T19-05,-5177
20191016T18-05,-4884
20191016T17-05,-5405
20191016T16-05,-5481
20191016T15-05,-5486
20191016T14-05,-5095
20191016T13-05,-4888
20191016T12-05,-4861
20191016T11-05,-4841
20191016T10-05,-4988
20191016T09-05,-5493
20191016T08-05,-5491
20191016T07-05,-5547
20191016T06-05,-5736
20191016T05-05,-6057
20191016T04-05,-6667
20191016T03-05,-6880
20191016T02-05,-6900
20191016T01-05,-7027
20191016T00-05,-6140
20191015T23-05,-5880
20191015T22-05,-5059
20191015T21-05,-5055
20191015T20-05,-5352
20191015T19-05,-5279
20191015T18-05,-5202
20191015T17-05,-5161
20191015T16-05,-5570
20191015T15-05,-4972
20191015T14-05,-5256
20191015T13-05,-4948
20191015T12-05,-5205
20191015T11-05,-5383
20191015T10-05,-5389
20191015T09-05,-5038
20191015T08-05,-5857
20191015T07-05,-5256
20191015T06-05,-5587
20191015T05-05,-5558
20191015T04-05,-6435
20191015T03-05,-6134
20191015T02-05,-6531
20191015T01-05,-6997
20191015T00-05,-5801
20191014T23-05,-6620
20191014T22-05,-5406
20191014T21-05,-5884
20191014T20-05,-5768
20191014T19-05,-5460
20191014T18-05,-5172
20191014T17-05,-5184
20191014T16-05,-5415
20191014T15-05,-4938
20191014T14-05,-5522
20191014T13-05,-5648
20191014T12-05,-5542
20191014T11-05,-5959
20191014T10-05,-6103
20191014T09-05,-6391
20191014T08-05,-6419
20191014T07-05,-6285
20191014T06-05,-7175
20191014T05-05,-7848
20191014T04-05,-8385
20191014T03-05,-8308
20191014T02-05,-7806
20191014T01-05,-7477
20191014T00-05,-6307
20191013T23-05,-5936
20191013T22-05,-5982
20191013T21-05,-6168
20191013T20-05,-5979
20191013T19-05,-5509
20191013T18-05,-5307
20191013T17-05,-5685
20191013T16-05,-5836
20191013T15-05,-5899
20191013T14-05,-5542
20191013T13-05,-5558
20191013T12-05,-5556
20191013T11-05,-5434
20191013T10-05,-5840
20191013T09-05,-6052
20191013T08-05,-6090
20191013T07-05,-6330
20191013T06-05,-6402
20191013T05-05,-6681
20191013T04-05,-7266
20191013T03-05,-7374
20191013T02-05,-7367
20191013T01-05,-6964
20191013T00-05,-5576
20191012T23-05,-6115
20191012T22-05,-5583
20191012T21-05,-5177
20191012T20-05,-4589
20191012T19-05,-5291
20191012T18-05,-5639
20191012T17-05,-5496
20191012T16-05,-5886
20191012T15-05,-6091
20191012T14-05,-5525
20191012T13-05,-5431
20191012T12-05,-5454
20191012T11-05,-5015
20191012T10-05,-5022
20191012T09-05,-5820
20191012T08-05,-6307
20191012T07-05,-6758
20191012T06-05,-6714
20191012T05-05,-6473
20191012T04-05,-6911
20191012T03-05,-7274
20191012T02-05,-6716
20191012T01-05,-6221
20191012T00-05,-4905
20191011T23-05,-4824
20191011T22-05,-3868
20191011T21-05,-3632
20191011T20-05,-3914
20191011T19-05,-4123
20191011T18-05,-4238
20191011T17-05,-4497
20191011T16-05,-4564
20191011T15-05,-4981
20191011T14-05,-4849
20191011T13-05,-4711
20191011T12-05,-4802
20191011T11-05,-4362
20191011T10-05,-4682
20191011T09-05,-4349
20191011T08-05,-4617
20191011T07-05,-4843
20191011T06-05,-4895
20191011T05-05,-5580
20191011T04-05,-6757
20191011T03-05,-6536
20191011T02-05,-6333
20191011T01-05,-5840
20191011T00-05,-5310
20191010T23-05,-5384
20191010T22-05,-4475
20191010T21-05,-4531
20191010T20-05,-4223
20191010T19-05,-4037
20191010T18-05,-4885
20191010T17-05,-5598
20191010T16-05,-5439
20191010T15-05,-5996
20191010T14-05,-5857
20191010T13-05,-6086
20191010T12-05,-5252
20191010T11-05,-5131
20191010T10-05,-4860
20191010T09-05,-5006
20191010T08-05,-4972
20191010T07-05,-4948
20191010T06-05,-5057
20191010T05-05,-5732
20191010T04-05,-6252
20191010T03-05,-6504
20191010T02-05,-6442
20191010T01-05,-5613
20191010T00-05,-5829
20191009T23-05,-6083
20191009T22-05,-5414
20191009T21-05,-5232
20191009T20-05,-5197
20191009T19-05,-5046
20191009T18-05,-4553
20191009T17-05,-4690
20191009T16-05,-4630
20191009T15-05,-4346
20191009T14-05,-4548
20191009T13-05,-4462
20191009T12-05,-4445
20191009T11-05,-4495
20191009T10-05,-4625
20191009T09-05,-4482
20191009T08-05,-4490
20191009T07-05,-4983
20191009T06-05,-4702
20191009T05-05,-5127
20191009T04-05,-5444
20191009T03-05,-5583
20191009T02-05,-5639
20191009T01-05,-6241
20191009T00-05,-6246
20191008T23-05,-6607
20191008T22-05,-5730
20191008T21-05,-5174
20191008T20-05,-4574
20191008T19-05,-4732
20191008T18-05,-4929
20191008T17-05,-5104
20191008T16-05,-5013
20191008T15-05,-5352
20191008T14-05,-5523
20191008T13-05,-5730
20191008T12-05,-5510
20191008T11-05,-5184
20191008T10-05,-5242
20191008T09-05,-4837
20191008T08-05,-5094
20191008T07-05,-5349
20191008T06-05,-5462
20191008T05-05,-6599
20191008T04-05,-7018
20191008T03-05,-7006
