,Total interchange1
20191012T15-05,1654
20191012T14-05,1007
20191012T13-05,550
20191012T12-05,513
20191012T11-05,-36
20191012T10-05,50
20191012T09-05,678
20191012T08-05,1164
20191012T07-05,1449
20191012T06-05,1381
20191012T05-05,1525
20191012T04-05,1093
20191012T03-05,1009
20191012T02-05,778
20191012T01-05,248
20191012T00-05,-213
20191011T23-05,-686
20191011T22-05,-687
20191011T21-05,-1363
20191011T20-05,-1026
20191011T19-05,-367
20191011T18-05,140
20191011T17-05,645
20191011T16-05,539
20191011T15-05,732
20191011T14-05,467
20191011T13-05,401
20191011T12-05,261
20191011T11-05,-23
20191011T10-05,170
20191011T09-05,117
20191011T08-05,198
20191011T07-05,835
20191011T06-05,1390
20191011T05-05,1591
20191011T04-05,1777
20191011T03-05,1694
20191011T02-05,1646
20191011T01-05,1323
20191011T00-05,892
20191010T23-05,1225
20191010T22-05,952
20191010T21-05,835
20191010T20-05,1060
20191010T19-05,725
20191010T18-05,442
20191010T17-05,440
20191010T16-05,461
20191010T15-05,847
20191010T14-05,849
20191010T13-05,616
20191010T12-05,853
20191010T11-05,807
20191010T10-05,723
20191010T09-05,1115
20191010T08-05,1221
20191010T07-05,1469
20191010T06-05,1759
20191010T05-05,2165
20191010T04-05,1898
20191010T03-05,1757
20191010T02-05,1632
20191010T01-05,1290
20191010T00-05,1429
20191009T23-05,1076
20191009T22-05,1000
20191009T21-05,530
20191009T20-05,579
20191009T19-05,219
20191009T18-05,-366
20191009T17-05,-442
20191009T16-05,-534
20191009T15-05,-337
20191009T14-05,-378
20191009T13-05,-126
20191009T12-05,316
20191009T11-05,308
20191009T10-05,162
20191009T09-05,745
20191009T08-05,1084
20191009T07-05,1498
20191009T06-05,1358
20191009T05-05,1492
20191009T04-05,1782
20191009T03-05,1748
20191009T02-05,1982
20191009T01-05,2505
20191009T00-05,1894
20191008T23-05,1456
20191008T22-05,1082
20191008T21-05,763
20191008T20-05,646
20191008T19-05,497
20191008T18-05,646
20191008T17-05,582
20191008T16-05,372
20191008T15-05,503
20191008T14-05,689
20191008T13-05,1006
20191008T12-05,798
20191008T11-05,411
20191008T10-05,1135
20191008T09-05,665
20191008T08-05,1182
20191008T07-05,1116
20191008T06-05,1486
20191008T05-05,1977
20191008T04-05,2096
20191008T03-05,2348
20191008T02-05,2419
20191008T01-05,1569
20191008T00-05,1164
20191007T23-05,1029
20191007T22-05,379
20191007T21-05,118
20191007T20-05,-61
20191007T19-05,117
20191007T18-05,174
20191007T17-05,301
20191007T16-05,-155
20191007T15-05,-459
20191007T14-05,-655
20191007T13-05,-499
20191007T12-05,-654
20191007T11-05,-537
20191007T10-05,-460
20191007T09-05,-302
20191007T08-05,-388
20191007T07-05,-449
20191007T06-05,-362
20191007T05-05,-245
20191007T04-05,-294
20191007T03-05,-292
20191007T02-05,-191
20191007T01-05,-99
20191007T00-05,-276
20191006T23-05,-353
20191006T22-05,62
20191006T21-05,-282
20191006T20-05,-55
20191006T19-05,-362
20191006T18-05,-498
20191006T17-05,31
20191006T16-05,230
20191006T15-05,420
20191006T14-05,36
20191006T13-05,278
20191006T12-05,251
20191006T11-05,100
20191006T10-05,148
20191006T09-05,98
20191006T08-05,478
20191006T07-05,398
20191006T06-05,348
20191006T05-05,365
20191006T04-05,376
20191006T03-05,460
20191006T02-05,516
20191006T01-05,489
20191006T00-05,545
20191005T23-05,310
20191005T22-05,306
20191005T21-05,157
20191005T20-05,122
20191005T19-05,94
20191005T18-05,-62
20191005T17-05,-209
20191005T16-05,-145
20191005T15-05,209
20191005T14-05,460
20191005T13-05,181
20191005T12-05,177
20191005T11-05,835
20191005T10-05,933
20191005T09-05,942
20191005T08-05,993
20191005T07-05,1141
20191005T06-05,1352
20191005T05-05,1519
20191005T04-05,1594
20191005T03-05,1474
20191005T02-05,1526
20191005T01-05,1559
20191005T00-05,1216
20191004T23-05,1053
20191004T22-05,1122
20191004T21-05,929
20191004T20-05,729
20191004T19-05,668
20191004T18-05,153
20191004T17-05,-94
20191004T16-05,-106
20191004T15-05,155
20191004T14-05,143
20191004T13-05,-24
20191004T12-05,-115
20191004T11-05,-435
20191004T10-05,-476
20191004T09-05,-429
20191004T08-05,-637
20191004T07-05,-297
20191004T06-05,-85
20191004T05-05,-50
20191004T04-05,-103
20191004T03-05,-25
20191004T02-05,17
20191004T01-05,-40
20191004T00-05,32
20191003T23-05,-14
20191003T22-05,162
20191003T21-05,45
20191003T20-05,-124
20191003T19-05,106
20191003T18-05,-145
20191003T17-05,-277
20191003T16-05,-428
20191003T15-05,-542
20191003T14-05,374
20191003T13-05,41
20191003T12-05,59
20191003T11-05,-91
20191003T10-05,-156
20191003T09-05,61
20191003T08-05,337
20191003T07-05,574
20191003T06-05,943
20191003T05-05,1276
20191003T04-05,1435
20191003T03-05,926
20191003T02-05,902
20191003T01-05,860
20191003T00-05,842
20191002T23-05,818
20191002T22-05,787
20191002T21-05,718
20191002T20-05,821
20191002T19-05,616
20191002T18-05,493
20191002T17-05,562
20191002T16-05,180
20191002T15-05,-427
20191002T14-05,-158
20191002T13-05,499
20191002T12-05,286
20191002T11-05,150
20191002T10-05,130
20191002T09-05,189
20191002T08-05,259
20191002T07-05,392
20191002T06-05,579
20191002T05-05,546
20191002T04-05,554
20191002T03-05,609
