,Total interchange1
20191117T20-07,6605
20191117T19-07,6315
20191117T18-07,6117
20191117T17-07,5378
20191117T16-07,4685
20191117T15-07,4629
20191117T14-07,4781
20191117T13-07,4764
20191117T12-07,4828
20191117T11-07,4850
20191117T10-07,4853
20191117T09-07,5542
20191117T08-07,5795
20191117T07-07,5726
20191117T06-07,5305
20191117T05-07,5309
20191117T04-07,5179
20191117T03-07,5291
20191117T02-07,5352
20191117T01-07,5904
20191117T00-07,6050
20191116T23-07,6217
20191116T22-07,6016
20191116T21-07,6015
20191116T20-07,6006
20191116T19-07,5917
20191116T18-07,5455
20191116T17-07,5026
20191116T16-07,5095
20191116T15-07,4745
20191116T14-07,4584
20191116T13-07,4622
20191116T12-07,4783
20191116T11-07,4739
20191116T10-07,4710
20191116T09-07,4986
20191116T08-07,5255
20191116T07-07,4902
20191116T06-07,4746
20191116T05-07,4623
20191116T04-07,4755
20191116T03-07,4677
20191116T02-07,4844
20191116T01-07,4676
20191116T00-07,4905
20191115T23-07,5309
20191115T22-07,5420
20191115T21-07,5496
20191115T20-07,5687
20191115T19-07,5746
20191115T18-07,5009
20191115T17-07,4671
20191115T16-07,4616
20191115T15-07,5022
20191115T14-07,5025
20191115T13-07,5135
20191115T12-07,5260
20191115T11-07,5341
20191115T10-07,5425
20191115T09-07,5612
20191115T08-07,5415
20191115T07-07,4570
20191115T06-07,4000
20191115T05-07,4515
20191115T04-07,4507
20191115T03-07,4676
20191115T02-07,4856
20191115T01-07,5065
20191115T00-07,5146
20191114T23-07,5371
20191114T22-07,5512
20191114T21-07,5595
20191114T20-07,5660
20191114T19-07,5660
20191114T18-07,5576
20191114T17-07,5251
20191114T16-07,5320
20191114T15-07,5622
20191114T14-07,5542
20191114T13-07,5676
20191114T12-07,5646
20191114T11-07,5914
20191114T10-07,6000
20191114T09-07,5658
20191114T08-07,4931
20191114T07-07,4249
20191114T06-07,4491
20191114T05-07,4659
20191114T04-07,4913
20191114T03-07,4730
20191114T02-07,4984
20191114T01-07,5585
20191114T00-07,5767
20191113T23-07,5862
20191113T22-07,6190
20191113T21-07,6216
20191113T20-07,6380
20191113T19-07,5857
20191113T18-07,5703
20191113T17-07,5638
20191113T16-07,5337
20191113T15-07,5484
20191113T14-07,5294
20191113T13-07,5351
20191113T12-07,5357
20191113T11-07,5516
20191113T10-07,5740
20191113T09-07,5859
20191113T08-07,6090
20191113T07-07,5281
20191113T06-07,4721
20191113T05-07,4777
20191113T04-07,4777
20191113T03-07,4932
20191113T02-07,5018
20191113T01-07,5186
20191113T00-07,5017
20191112T23-07,5215
20191112T22-07,5237
20191112T21-07,5015
20191112T20-07,5433
20191112T19-07,5687
20191112T18-07,5596
20191112T17-07,5249
20191112T16-07,5187
20191112T15-07,5369
20191112T14-07,5316
20191112T13-07,5569
20191112T12-07,5843
20191112T11-07,5727
20191112T10-07,5720
20191112T09-07,5991
20191112T08-07,5999
20191112T07-07,5466
20191112T06-07,4984
20191112T05-07,4995
20191112T04-07,5119
20191112T03-07,5195
20191112T02-07,5322
20191112T01-07,5908
20191112T00-07,5892
20191111T23-07,5922
20191111T22-07,6092
20191111T21-07,6188
20191111T20-07,6233
20191111T19-07,6156
20191111T18-07,5885
20191111T17-07,5575
20191111T16-07,5516
20191111T15-07,5596
20191111T14-07,5544
20191111T13-07,5399
20191111T12-07,5790
20191111T11-07,5866
20191111T10-07,5821
20191111T09-07,6375
20191111T08-07,6634
20191111T07-07,6263
20191111T06-07,5764
20191111T05-07,5558
20191111T04-07,5599
20191111T03-07,5628
20191111T02-07,5813
20191111T01-07,5741
20191111T00-07,5722
20191110T23-07,5809
20191110T22-07,5614
20191110T21-07,5688
20191110T20-07,5567
20191110T19-07,5417
20191110T18-07,5394
20191110T17-07,4444
20191110T16-07,4440
20191110T15-07,4528
20191110T14-07,4805
20191110T13-07,4439
20191110T12-07,4423
20191110T11-07,4561
20191110T10-07,4530
20191110T09-07,4881
20191110T08-07,5018
20191110T07-07,4867
20191110T06-07,4915
20191110T05-07,4757
20191110T04-07,4751
20191110T03-07,4785
20191110T02-07,4836
20191110T01-07,5338
20191110T00-07,5338
20191109T23-07,5649
20191109T22-07,5766
20191109T21-07,5304
20191109T20-07,5000
20191109T19-07,4847
20191109T18-07,4670
20191109T17-07,4359
20191109T16-07,4187
20191109T15-07,4306
20191109T14-07,4364
20191109T13-07,4632
20191109T12-07,4620
20191109T11-07,4453
20191109T10-07,4309
20191109T09-07,4520
20191109T08-07,4607
20191109T07-07,4309
20191109T06-07,4160
20191109T05-07,3916
20191109T04-07,3915
20191109T03-07,4036
20191109T02-07,4135
20191109T01-07,4293
20191109T00-07,4855
20191108T23-07,4728
20191108T22-07,4635
20191108T21-07,4342
20191108T20-07,4290
20191108T19-07,4346
