,Total interchange1
20191121T05-07,-1168
20191121T04-07,-1084
20191121T03-07,-1093
20191121T02-07,-1048
20191121T01-07,-967
20191121T00-07,-750
20191120T23-07,-774
20191120T22-07,-783
20191120T21-07,-889
20191120T20-07,-576
20191120T19-07,-564
20191120T18-07,-694
20191120T17-07,-527
20191120T16-07,-563
20191120T15-07,-502
20191120T14-07,-763
20191120T13-07,-706
20191120T12-07,-415
20191120T11-07,-626
20191120T10-07,-562
20191120T09-07,-613
20191120T08-07,-850
20191120T07-07,-862
20191120T06-07,-694
20191120T05-07,-677
20191120T04-07,-698
20191120T03-07,-684
20191120T02-07,-795
20191120T01-07,-630
20191120T00-07,-490
20191119T23-07,-438
20191119T22-07,-683
20191119T21-07,-717
20191119T20-07,-713
20191119T19-07,-780
20191119T18-07,-871
20191119T17-07,-840
20191119T16-07,-654
20191119T15-07,-474
20191119T14-07,-491
20191119T13-07,-578
20191119T12-07,-403
20191119T11-07,-320
20191119T10-07,-268
20191119T09-07,-416
20191119T08-07,-531
20191119T07-07,-643
20191119T06-07,-474
20191119T05-07,-503
20191119T04-07,-462
20191119T03-07,-354
20191119T02-07,-269
20191119T01-07,-206
20191119T00-07,-37
20191118T23-07,26
20191118T22-07,-268
20191118T21-07,-288
20191118T20-07,-393
20191118T19-07,-521
20191118T18-07,-364
20191118T17-07,-120
20191118T16-07,432
20191118T15-07,594
20191118T14-07,521
20191118T13-07,340
20191118T12-07,27
20191118T11-07,-33
20191118T10-07,-32
20191118T09-07,13
20191118T08-07,-235
20191118T07-07,-268
20191118T06-07,-39
20191118T05-07,20
20191118T04-07,-30
20191118T03-07,66
20191118T02-07,58
20191118T01-07,14
20191118T00-07,233
20191117T23-07,496
20191117T22-07,506
20191117T21-07,505
20191117T20-07,351
20191117T19-07,221
20191117T18-07,-11
20191117T17-07,47
20191117T16-07,359
20191117T15-07,278
20191117T14-07,172
20191117T13-07,188
20191117T12-07,319
20191117T11-07,261
20191117T10-07,461
20191117T09-07,453
20191117T08-07,198
20191117T07-07,223
20191117T06-07,258
20191117T05-07,295
20191117T04-07,331
20191117T03-07,396
20191117T02-07,425
20191117T01-07,193
20191117T00-07,221
20191116T23-07,181
20191116T22-07,37
20191116T21-07,77
20191116T20-07,25
20191116T19-07,-112
20191116T18-07,-184
20191116T17-07,183
20191116T16-07,476
20191116T15-07,519
20191116T14-07,498
20191116T13-07,668
20191116T12-07,788
20191116T11-07,702
20191116T10-07,627
20191116T09-07,399
20191116T08-07,220
20191116T07-07,482
20191116T06-07,537
20191116T05-07,446
20191116T04-07,496
20191116T03-07,578
20191116T02-07,665
20191116T01-07,790
20191116T00-07,827
20191115T23-07,766
20191115T22-07,699
20191115T21-07,469
20191115T20-07,222
20191115T19-07,257
20191115T18-07,387
20191115T17-07,562
20191115T16-07,806
20191115T15-07,803
20191115T14-07,625
20191115T13-07,455
20191115T12-07,448
20191115T11-07,404
20191115T10-07,350
20191115T09-07,205
20191115T08-07,-14
20191115T07-07,85
20191115T06-07,375
20191115T05-07,522
20191115T04-07,555
20191115T03-07,527
20191115T02-07,535
20191115T01-07,471
20191115T00-07,410
20191114T23-07,530
20191114T22-07,410
20191114T21-07,153
20191114T20-07,42
20191114T19-07,43
20191114T18-07,50
20191114T17-07,467
20191114T16-07,499
20191114T15-07,469
20191114T14-07,289
20191114T13-07,68
20191114T12-07,-14
20191114T11-07,-67
20191114T10-07,136
20191114T09-07,306
20191114T08-07,176
20191114T07-07,97
20191114T06-07,340
20191114T05-07,244
20191114T04-07,304
20191114T03-07,346
