,Total interchange1
20191106T08-05,-656
20191106T07-05,-1034
20191106T06-05,-735
20191106T05-05,-894
20191106T04-05,-1019
20191106T03-05,-1065
20191106T02-05,-1142
20191106T01-05,-1155
20191106T00-05,-1341
20191105T23-05,-1524
20191105T22-05,-1780
20191105T21-05,-1927
20191105T20-05,-1950
20191105T19-05,-2054
20191105T18-05,-2257
20191105T17-05,-2681
20191105T16-05,-2622
20191105T15-05,-2323
20191105T14-05,-2105
20191105T13-05,-2185
20191105T12-05,-2147
20191105T11-05,-1901
20191105T10-05,-1613
20191105T09-05,-1254
20191105T08-05,-1013
20191105T07-05,-875
20191105T06-05,-651
20191105T05-05,-608
20191105T04-05,-967
20191105T03-05,-881
20191105T02-05,-925
20191105T01-05,-1331
20191105T00-05,-1416
20191104T23-05,-1389
20191104T22-05,-1353
20191104T21-05,-1606
20191104T20-05,-1848
20191104T19-05,-2066
20191104T18-05,-2513
20191104T17-05,-2504
20191104T16-05,-2408
20191104T15-05,-2376
20191104T14-05,-2416
20191104T13-05,-2355
20191104T12-05,-2368
20191104T11-05,-2356
20191104T10-05,-2037
20191104T09-05,-2002
20191104T08-05,-1921
20191104T07-05,-1588
20191104T06-05,-1228
20191104T05-05,-1372
20191104T04-05,-1711
20191104T03-05,-1692
20191104T02-05,-1607
20191104T01-05,-2028
20191104T00-05,-1841
20191103T23-05,-1691
20191103T22-05,-1771
20191103T21-05,-1750
20191103T20-05,-1982
20191103T19-05,-2124
20191103T18-05,-2302
20191103T17-05,-1923
20191103T16-05,-1708
20191103T15-05,-1606
20191103T14-05,-1722
20191103T13-05,-1791
20191103T12-05,-1804
20191103T11-05,-1530
20191103T10-05,-1190
20191103T09-05,-1211
20191103T08-05,-1009
20191103T07-05,-1013
20191103T06-05,-1046
20191103T05-05,-1178
20191103T04-05,-1308
20191103T03-05,-1605
20191103T02-05,-1790
20191103T01-05,-1647
20191103T01-04,-2069
20191103T00-04,-2063
20191102T23-04,-2150
20191102T22-04,-2029
20191102T21-04,-1848
20191102T20-04,-1762
20191102T19-04,-1929
20191102T18-04,-1627
20191102T17-04,-1623
20191102T16-04,-1475
20191102T15-04,-1358
20191102T14-04,-1630
20191102T13-04,-1671
20191102T12-04,-1895
20191102T11-04,-1670
20191102T10-04,-1392
20191102T09-04,-1479
20191102T08-04,-1746
20191102T07-04,-1635
20191102T06-04,-1441
20191102T05-04,-1622
20191102T04-04,-1641
20191102T03-04,-1838
20191102T02-04,-1937
20191102T01-04,-2155
20191102T00-04,-1991
20191101T23-04,-2213
20191101T22-04,-2378
20191101T21-04,-1954
20191101T20-04,-2108
20191101T19-04,-2407
20191101T18-04,-2448
20191101T17-04,-2310
20191101T16-04,-2294
20191101T15-04,-2621
20191101T14-04,-2718
20191101T13-04,-2798
20191101T12-04,-2497
20191101T11-04,-2117
20191101T10-04,-2118
20191101T09-04,-2160
20191101T08-04,-1828
20191101T07-04,-1617
20191101T06-04,-700
20191101T05-04,-269
20191101T04-04,-362
20191101T03-04,-710
20191101T02-04,-1141
20191101T01-04,-1498
20191101T00-04,-1795
20191031T23-04,-1970
20191031T22-04,-1905
20191031T21-04,-2029
20191031T20-04,-2216
20191031T19-04,-2381
20191031T18-04,-2238
20191031T17-04,-2358
20191031T16-04,-2676
20191031T15-04,-2690
20191031T14-04,-2328
20191031T13-04,-2369
20191031T12-04,-2662
20191031T11-04,-2491
20191031T10-04,-2076
20191031T09-04,-1669
20191031T08-04,-1742
20191031T07-04,-2095
20191031T06-04,-1599
20191031T05-04,-1408
20191031T04-04,-1378
20191031T03-04,-1337
20191031T02-04,-1622
20191031T01-04,-1885
20191031T00-04,-1578
20191030T23-04,-1776
20191030T22-04,-1926
20191030T21-04,-1933
20191030T20-04,-2506
20191030T19-04,-2624
20191030T18-04,-2559
20191030T17-04,-2364
20191030T16-04,-2516
20191030T15-04,-2480
20191030T14-04,-2680
20191030T13-04,-2664
