,Total interchange1
20191028T18-06,-461
20191028T17-06,-434
20191028T16-06,-419
20191028T15-06,-403
20191028T14-06,-343
20191028T13-06,-342
20191028T12-06,-420
20191028T11-06,-428
20191028T10-06,-358
20191028T09-06,-429
20191028T08-06,-376
20191028T07-06,-183
20191028T06-06,-70
20191028T05-06,-127
20191028T04-06,-249
20191028T03-06,-266
20191028T02-06,-274
20191028T01-06,-255
20191028T00-06,-267
20191027T23-06,-200
20191027T22-06,-279
20191027T21-06,-357
20191027T20-06,-400
20191027T19-06,-436
20191027T18-06,-413
20191027T17-06,-443
20191027T16-06,-363
20191027T15-06,-376
20191027T14-06,-463
20191027T13-06,-426
20191027T12-06,-393
20191027T11-06,-393
20191027T10-06,-332
20191027T09-06,-280
20191027T08-06,-281
20191027T07-06,-178
20191027T06-06,-1
20191027T05-06,1
20191027T04-06,16
20191027T03-06,-42
20191027T02-06,-16
20191027T01-06,-55
20191027T00-06,-112
20191026T23-06,-206
20191026T22-06,-288
20191026T21-06,-285
20191026T20-06,-324
20191026T19-06,-347
20191026T18-06,-302
20191026T17-06,-271
20191026T16-06,-187
20191026T15-06,-253
20191026T14-06,-257
20191026T13-06,-286
20191026T12-06,-316
20191026T11-06,-313
20191026T10-06,-371
20191026T09-06,-321
20191026T08-06,-249
20191026T07-06,-189
20191026T06-06,-193
20191026T05-06,-286
20191026T04-06,-226
20191026T03-06,-197
20191026T02-06,-248
20191026T01-06,-244
20191026T00-06,-233
20191025T23-06,-372
20191025T22-06,-392
20191025T21-06,-371
20191025T20-06,-424
20191025T19-06,-385
20191025T18-06,-429
20191025T17-06,-420
20191025T16-06,-400
20191025T15-06,-390
20191025T14-06,-369
20191025T13-06,-405
20191025T12-06,-419
20191025T11-06,-414
20191025T10-06,-425
20191025T09-06,-436
20191025T08-06,-451
20191025T07-06,-293
20191025T06-06,-216
20191025T05-06,-245
20191025T04-06,-321
20191025T03-06,-334
20191025T02-06,-232
20191025T01-06,-179
20191025T00-06,-106
20191024T23-06,-166
20191024T22-06,-173
20191024T21-06,-240
20191024T20-06,-283
20191024T19-06,-455
20191024T18-06,-448
20191024T17-06,-392
20191024T16-06,-367
20191024T15-06,-380
20191024T14-06,-422
20191024T13-06,-460
20191024T12-06,-448
20191024T11-06,-332
20191024T10-06,-323
20191024T09-06,-292
