,Total interchange1
20191024T00-05,1106
20191023T23-05,1119
20191023T22-05,1842
20191023T21-05,2097
20191023T20-05,2505
20191023T19-05,2999
20191023T18-05,3016
20191023T17-05,2921
20191023T16-05,2471
20191023T15-05,2278
20191023T14-05,2292
20191023T13-05,1676
20191023T12-05,1474
20191023T11-05,1400
20191023T10-05,1395
20191023T09-05,1525
20191023T08-05,1350
20191023T07-05,1580
20191023T06-05,1227
20191023T05-05,915
20191023T04-05,1074
20191023T03-05,1140
20191023T02-05,1148
20191023T01-05,1127
20191023T00-05,976
20191022T23-05,1146
20191022T22-05,1688
20191022T21-05,1647
20191022T20-05,2068
20191022T19-05,2418
20191022T18-05,2494
20191022T17-05,2582
20191022T16-05,2769
20191022T15-05,2572
20191022T14-05,2394
20191022T13-05,1827
20191022T12-05,1817
20191022T11-05,1807
20191022T10-05,1775
20191022T09-05,1522
20191022T08-05,1585
20191022T07-05,1349
20191022T06-05,1057
20191022T05-05,725
20191022T04-05,869
20191022T03-05,1006
20191022T02-05,980
20191022T01-05,883
20191022T00-05,763
20191021T23-05,895
20191021T22-05,678
20191021T21-05,397
20191021T20-05,944
20191021T19-05,997
20191021T18-05,1011
20191021T17-05,990
20191021T16-05,1070
20191021T15-05,1010
20191021T14-05,974
20191021T13-05,850
20191021T12-05,780
20191021T11-05,725
20191021T10-05,892
20191021T09-05,1076
20191021T08-05,998
20191021T07-05,880
20191021T06-05,782
20191021T05-05,806
20191021T04-05,743
20191021T03-05,811
20191021T02-05,817
20191021T01-05,699
20191021T00-05,772
20191020T23-05,814
20191020T22-05,1161
20191020T21-05,1263
20191020T20-05,1913
20191020T19-05,2153
20191020T18-05,2201
20191020T17-05,2046
20191020T16-05,2031
20191020T15-05,2070
20191020T14-05,1889
20191020T13-05,1534
20191020T12-05,1499
20191020T11-05,1825
20191020T10-05,1501
20191020T09-05,1086
20191020T08-05,1012
20191020T07-05,874
20191020T06-05,810
20191020T05-05,656
20191020T04-05,737
20191020T03-05,734
20191020T02-05,789
20191020T01-05,779
20191020T00-05,883
20191019T23-05,1005
20191019T22-05,1482
20191019T21-05,1863
20191019T20-05,1999
20191019T19-05,2127
20191019T18-05,2010
20191019T17-05,1997
20191019T16-05,1992
20191019T15-05,1913
20191019T14-05,1923
20191019T13-05,1894
20191019T12-05,1893
20191019T11-05,1802
20191019T10-05,1537
20191019T09-05,1390
20191019T08-05,1275
20191019T07-05,1337
20191019T06-05,1113
20191019T05-05,963
20191019T04-05,995
20191019T03-05,908
20191019T02-05,890
20191019T01-05,695
20191019T00-05,415
20191018T23-05,610
20191018T22-05,997
20191018T21-05,1150
20191018T20-05,1362
20191018T19-05,1490
20191018T18-05,1733
20191018T17-05,1632
20191018T16-05,1654
20191018T15-05,1647
20191018T14-05,1809
20191018T13-05,1617
20191018T12-05,1802
20191018T11-05,1530
20191018T10-05,1373
20191018T09-05,1335
20191018T08-05,1421
20191018T07-05,1345
20191018T06-05,945
20191018T05-05,736
20191018T04-05,598
20191018T03-05,515
20191018T02-05,492
20191018T01-05,535
20191018T00-05,645
20191017T23-05,820
20191017T22-05,1300
20191017T21-05,1456
20191017T20-05,1744
20191017T19-05,1852
20191017T18-05,1980
20191017T17-05,2181
20191017T16-05,2188
20191017T15-05,2190
20191017T14-05,1937
20191017T13-05,1723
20191017T12-05,1762
20191017T11-05,1807
20191017T10-05,1709
20191017T09-05,1588
20191017T08-05,1397
20191017T07-05,1381
20191017T06-05,990
20191017T05-05,787
20191017T04-05,746
20191017T03-05,701
20191017T02-05,623
20191017T01-05,586
20191017T00-05,619
20191016T23-05,356
20191016T22-05,1214
20191016T21-05,1291
20191016T20-05,1572
20191016T19-05,1788
20191016T18-05,1712
20191016T17-05,2036
20191016T16-05,2060
20191016T15-05,1715
20191016T14-05,1550
20191016T13-05,1339
20191016T12-05,1230
20191016T11-05,1198
20191016T10-05,1384
20191016T09-05,1430
20191016T08-05,1114
