,Total interchange1
20191025T04-07,1437
20191025T03-07,1404
20191025T02-07,1477
20191025T01-07,1428
20191025T00-07,1462
20191024T23-07,1610
20191024T22-07,1495
20191024T21-07,1664
20191024T20-07,1628
20191024T19-07,1581
20191024T18-07,1572
20191024T17-07,1530
20191024T16-07,1443
20191024T15-07,1409
20191024T14-07,1501
20191024T13-07,1516
20191024T12-07,1507
20191024T11-07,1533
20191024T10-07,1543
20191024T09-07,1564
20191024T08-07,1602
20191024T07-07,1705
20191024T06-07,1859
20191024T05-07,1737
20191024T04-07,1555
20191024T03-07,1581
20191024T02-07,1495
20191024T01-07,1457
20191024T00-07,1394
20191023T23-07,1544
20191023T22-07,1598
20191023T21-07,1748
20191023T20-07,1805
20191023T19-07,1805
20191023T18-07,1820
20191023T17-07,1857
20191023T16-07,1927
20191023T15-07,1883
20191023T14-07,1816
20191023T13-07,1640
20191023T12-07,1669
20191023T11-07,1723
20191023T10-07,1689
20191023T09-07,1578
20191023T08-07,1828
20191023T07-07,1951
20191023T06-07,1881
20191023T05-07,1628
20191023T04-07,1364
20191023T03-07,1376
20191023T02-07,1387
20191023T01-07,1278
20191023T00-07,1399
20191022T23-07,1452
20191022T22-07,1472
20191022T21-07,1537
20191022T20-07,1517
20191022T19-07,1502
20191022T18-07,1604
20191022T17-07,1509
20191022T16-07,1515
20191022T15-07,1669
20191022T14-07,1498
20191022T13-07,1524
20191022T12-07,1447
20191022T11-07,1468
20191022T10-07,1560
20191022T09-07,1510
20191022T08-07,1548
20191022T07-07,1645
20191022T06-07,1636
20191022T05-07,1470
20191022T04-07,1399
20191022T03-07,1403
20191022T02-07,1432
20191022T01-07,1564
20191022T00-07,1618
20191021T23-07,1722
20191021T22-07,1609
20191021T21-07,1832
20191021T20-07,1863
20191021T19-07,1851
20191021T18-07,1871
20191021T17-07,1843
20191021T16-07,1769
20191021T15-07,1661
20191021T14-07,1611
20191021T13-07,1543
20191021T12-07,1567
20191021T11-07,3873
20191021T10-07,1490
20191021T09-07,1496
20191021T08-07,1589
20191021T07-07,1718
20191021T06-07,1700
20191021T05-07,1420
20191021T04-07,1281
20191021T03-07,1277
20191021T02-07,1264
20191021T01-07,1237
20191021T00-07,1360
20191020T23-07,1419
20191020T22-07,1418
20191020T21-07,1465
20191020T20-07,1445
20191020T19-07,1447
20191020T18-07,1365
20191020T17-07,1264
20191020T16-07,1234
20191020T15-07,1176
20191020T14-07,1154
20191020T13-07,1093
20191020T12-07,1072
20191020T11-07,1085
20191020T10-07,1065
20191020T09-07,1020
20191020T08-07,1006
20191020T07-07,1257
20191020T06-07,1277
20191020T05-07,1301
20191020T04-07,1319
20191020T03-07,1241
20191020T02-07,1215
20191020T01-07,1246
20191020T00-07,1337
20191019T23-07,1364
20191019T22-07,1478
20191019T21-07,1711
20191019T20-07,1675
20191019T19-07,1674
20191019T18-07,1608
20191019T17-07,1464
20191019T16-07,1395
20191019T15-07,1435
20191019T14-07,1353
20191019T13-07,1251
20191019T12-07,1255
