,Total interchange1
20191201T07-05,-890
20191201T06-05,-834
20191201T05-05,-789
20191201T04-05,-798
20191201T03-05,-812
20191201T02-05,-827
20191201T01-05,-874
20191201T00-05,-936
20191130T23-05,-1037
20191130T22-05,-1119
20191130T21-05,-1204
20191130T20-05,-1234
20191130T19-05,-1302
20191130T18-05,-1281
20191130T17-05,-1289
20191130T16-05,-1328
20191130T15-05,-1300
20191130T14-05,-1281
20191130T13-05,-1254
20191130T12-05,-1235
20191130T11-05,-1211
20191130T10-05,-1208
20191130T09-05,-1182
20191130T08-05,-1091
20191130T07-05,-1006
20191130T06-05,-931
20191130T05-05,-891
20191130T04-05,-857
20191130T03-05,-858
20191130T02-05,-849
20191130T01-05,-871
20191130T00-05,-952
20191129T23-05,-1064
20191129T22-05,-1114
20191129T21-05,-1174
20191129T20-05,-1199
20191129T19-05,-1258
20191129T18-05,-1226
20191129T17-05,-1217
20191129T16-05,-1227
20191129T15-05,-1192
20191129T14-05,-1176
20191129T13-05,-1156
20191129T12-05,-1180
20191129T11-05,-1174
20191129T10-05,-1185
20191129T09-05,-1194
20191129T08-05,-1117
20191129T07-05,-1002
20191129T06-05,-905
20191129T05-05,-843
20191129T04-05,-793
20191129T03-05,-781
20191129T02-05,-790
20191129T01-05,-812
20191129T00-05,-885
20191128T23-05,-992
20191128T22-05,-1213
20191128T21-05,-1342
20191128T20-05,-1265
20191128T19-05,-1258
20191128T18-05,-1137
20191128T17-05,-1162
20191128T16-05,-1249
20191128T15-05,-1313
20191128T14-05,-1370
20191128T13-05,-1465
20191128T12-05,-1474
20191128T11-05,-1636
20191128T10-05,-1541
20191128T09-05,-1414
20191128T08-05,-1010
20191128T07-05,-878
20191128T06-05,-832
20191128T05-05,-784
20191128T04-05,-775
20191128T03-05,-799
20191128T02-05,-832
20191128T01-05,-925
20191128T00-05,-1196
20191127T23-05,-1299
20191127T22-05,-1592
20191127T21-05,-1865
20191127T20-05,-1946
20191127T19-05,-2010
20191127T18-05,-1957
20191127T17-05,-1910
20191127T16-05,-1905
20191127T15-05,-1878
20191127T14-05,-1854
20191127T13-05,-1865
20191127T12-05,-1844
20191127T11-05,-1873
20191127T10-05,-1696
20191127T09-05,-1576
20191127T08-05,-1603
20191127T07-05,-1534
20191127T06-05,-1393
20191127T05-05,-1262
20191127T04-05,-1235
20191127T03-05,-1222
20191127T02-05,-1211
20191127T01-05,-1197
20191127T00-05,-1279
20191126T23-05,-1360
20191126T22-05,-1633
20191126T21-05,-1849
20191126T20-05,-1958
20191126T19-05,-1997
20191126T18-05,-1906
20191126T17-05,-1818
20191126T16-05,-1789
20191126T15-05,-1776
20191126T14-05,-1782
20191126T13-05,-1743
20191126T12-05,-1584
20191126T11-05,-1609
20191126T10-05,-1777
20191126T09-05,-1925
20191126T08-05,-2030
20191126T07-05,-1824
20191126T06-05,-1560
20191126T05-05,-1428
20191126T04-05,-1370
20191126T03-05,-1340
20191126T02-05,-1320
20191126T01-05,-1320
20191126T00-05,-1395
20191125T23-05,-1451
20191125T22-05,-1552
20191125T21-05,-1573
20191125T20-05,-1583
20191125T19-05,-1579
20191125T18-05,-1480
20191125T17-05,-1386
20191125T16-05,-1361
20191125T15-05,-1366
20191125T14-05,-1383
20191125T13-05,-1430
20191125T12-05,-1470
20191125T11-05,-1443
20191125T10-05,-1500
20191125T09-05,-1450
20191125T08-05,-1375
20191125T07-05,-1522
20191125T06-05,-1355
20191125T05-05,-1368
20191125T04-05,-1273
20191125T03-05,-1257
20191125T02-05,-1247
20191125T01-05,-1281
20191125T00-05,-1371
20191124T23-05,-1525
20191124T22-05,-1693
20191124T21-05,-1666
20191124T20-05,-1733
20191124T19-05,-1732
20191124T18-05,-1720
20191124T17-05,-1645
20191124T16-05,-1650
20191124T15-05,-1695
20191124T14-05,-1693
20191124T13-05,-1697
20191124T12-05,-1558
20191124T11-05,-1444
20191124T10-05,-1425
20191124T09-05,-1363
20191124T08-05,-1235
20191124T07-05,-1163
20191124T06-05,-1043
20191124T05-05,-969
20191124T04-05,-1032
20191124T03-05,-1029
20191124T02-05,-1064
20191124T01-05,-1152
20191124T00-05,-1247
20191123T23-05,-1515
20191123T22-05,-1898
20191123T21-05,-1915
20191123T20-05,-1952
20191123T19-05,-1961
20191123T18-05,-2003
20191123T17-05,-1984
20191123T16-05,-1998
20191123T15-05,-2010
20191123T14-05,-1988
20191123T13-05,-2013
20191123T12-05,-1959
20191123T11-05,-1901
20191123T10-05,-1706
20191123T09-05,-1679
20191123T08-05,-1483
20191123T07-05,-1274
20191123T06-05,-1183
20191123T05-05,-1157
20191123T04-05,-1126
20191123T03-05,-1088
20191123T02-05,-1125
20191123T01-05,-1247
20191123T00-05,-1402
20191122T23-05,-1551
20191122T22-05,-1633
20191122T21-05,-1727
20191122T20-05,-1720
20191122T19-05,-1774
20191122T18-05,-1726
20191122T17-05,-1695
20191122T16-05,-1791
20191122T15-05,-1737
20191122T14-05,-1684
20191122T13-05,-1690
20191122T12-05,-1641
20191122T11-05,-1602
20191122T10-05,-1630
20191122T09-05,-1630
20191122T08-05,-1601
20191122T07-05,-1620
20191122T06-05,-1439
20191122T05-05,-1323
20191122T04-05,-1286
20191122T03-05,-1264
20191122T02-05,-1305
20191122T01-05,-1413
20191122T00-05,-1358
20191121T23-05,-1354
20191121T22-05,-1361
20191121T21-05,-1360
20191121T20-05,-1305
20191121T19-05,-1345
20191121T18-05,-1359
20191121T17-05,-1417
20191121T16-05,-1481
20191121T15-05,-1488
20191121T14-05,-1466
20191121T13-05,-1601
20191121T12-05,-1620
20191121T11-05,-1653
20191121T10-05,-1617
20191121T09-05,-1590
20191121T08-05,-1591
20191121T07-05,-1582
20191121T06-05,-1513
20191121T05-05,-1504
20191121T04-05,-1441
20191121T03-05,-1408
20191121T02-05,-1437
20191121T01-05,-1496
20191121T00-05,-1567
20191120T23-05,-1609
20191120T22-05,-1671
20191120T21-05,-1766
20191120T20-05,-1740
20191120T19-05,-1778
20191120T18-05,-1720
20191120T17-05,-1606
20191120T16-05,-1578
20191120T15-05,-1566
20191120T14-05,-1524
20191120T13-05,-1484
20191120T12-05,-1411
20191120T11-05,-1377
20191120T10-05,-1326
20191120T09-05,-1349
20191120T08-05,-1430
20191120T07-05,-1488
20191120T06-05,-1334
20191120T05-05,-1389
20191120T04-05,-1482
20191120T03-05,-1441
20191120T02-05,-1336
20191120T01-05,-1397
20191120T00-05,-1570
20191119T23-05,-1698
20191119T22-05,-1633
20191119T21-05,-1478
20191119T20-05,-1545
20191119T19-05,-1584
20191119T18-05,-1522
20191119T17-05,-1525
20191119T16-05,-1501
20191119T15-05,-1520
20191119T14-05,-1528
20191119T13-05,-1537
20191119T12-05,-1541
20191119T11-05,-1507
20191119T10-05,-1434
20191119T09-05,-1367
20191119T08-05,-1365
20191119T07-05,-1351
20191119T06-05,-1302
20191119T05-05,-1314
20191119T04-05,-1339
20191119T03-05,-1303
20191119T02-05,-1331
20191119T01-05,-1429
20191119T00-05,-1438
20191118T23-05,-1632
20191118T22-05,-1674
20191118T21-05,-1648
20191118T20-05,-1679
20191118T19-05,-1695
20191118T18-05,-1622
20191118T17-05,-1580
20191118T16-05,-1626
20191118T15-05,-1616
20191118T14-05,-1628
20191118T13-05,-1642
20191118T12-05,-1663
20191118T11-05,-1619
20191118T10-05,-1602
20191118T09-05,-1551
20191118T08-05,-1487
20191118T07-05,-1490
20191118T06-05,-1414
20191118T05-05,-1375
20191118T04-05,-1373
20191118T03-05,-1375
20191118T02-05,-1401
20191118T01-05,-1537
20191118T00-05,-1600
20191117T23-05,-1824
20191117T22-05,-1797
