,Total interchange1
20191123T16-05,2311
20191123T15-05,2281
20191123T14-05,2303
20191123T13-05,2339
20191123T12-05,2333
20191123T11-05,2441
20191123T10-05,2517
20191123T09-05,2488
20191123T08-05,2371
20191123T07-05,2308
20191123T06-05,2201
20191123T05-05,2109
20191123T04-05,2086
20191123T03-05,2091
20191123T02-05,2169
20191123T01-05,2284
20191123T00-05,2331
20191122T23-05,2455
20191122T22-05,2514
20191122T21-05,2609
20191122T20-05,2660
20191122T19-05,2648
20191122T18-05,2575
20191122T17-05,2415
20191122T16-05,2377
20191122T15-05,2336
20191122T14-05,2379
20191122T13-05,2463
20191122T12-05,2546
20191122T11-05,2633
20191122T10-05,2773
20191122T09-05,2966
20191122T08-05,3096
20191122T07-05,3104
20191122T06-05,2885
20191122T05-05,2682
20191122T04-05,2571
20191122T03-05,2548
20191122T02-05,2558
20191122T01-05,2569
20191122T00-05,2582
20191121T23-05,2699
20191121T22-05,2783
20191121T21-05,2845
20191121T20-05,2892
20191121T19-05,2848
20191121T18-05,2644
20191121T17-05,2450
20191121T16-05,2355
20191121T15-05,2346
20191121T14-05,2374
20191121T13-05,2472
20191121T12-05,2581
20191121T11-05,2731
20191121T10-05,2980
20191121T09-05,3221
20191121T08-05,3349
20191121T07-05,3378
20191121T06-05,3152
20191121T05-05,2883
20191121T04-05,2853
20191121T03-05,2759
20191121T02-05,2732
20191121T01-05,2704
20191121T00-05,2759
20191120T23-05,2797
20191120T22-05,2889
20191120T21-05,2917
20191120T20-05,2909
20191120T19-05,2800
20191120T18-05,2636
20191120T17-05,2379
20191120T16-05,2380
20191120T15-05,2353
20191120T14-05,2372
20191120T13-05,2321
20191120T12-05,2423
20191120T11-05,2622
20191120T10-05,2717
20191120T09-05,3009
20191120T08-05,3184
20191120T07-05,3102
20191120T06-05,2865
20191120T05-05,2707
20191120T04-05,2611
20191120T03-05,2553
20191120T02-05,2475
20191120T01-05,2572
20191120T00-05,2515
20191119T23-05,2624
20191119T22-05,2723
20191119T21-05,2786
20191119T20-05,2791
20191119T19-05,2733
20191119T18-05,2519
20191119T17-05,2300
20191119T16-05,2215
20191119T15-05,2224
20191119T14-05,2251
20191119T13-05,2307
20191119T12-05,2407
20191119T11-05,2523
20191119T10-05,2642
20191119T09-05,2709
20191119T08-05,2768
20191119T07-05,2753
20191119T06-05,2531
20191119T05-05,2375
20191119T04-05,2324
20191119T03-05,2270
20191119T02-05,2285
20191119T01-05,2320
20191119T00-05,2411
20191118T23-05,2549
20191118T22-05,2678
20191118T21-05,2791
20191118T20-05,2844
20191118T19-05,2832
20191118T18-05,2713
20191118T17-05,2537
20191118T16-05,2447
20191118T15-05,2427
20191118T14-05,2452
20191118T13-05,2473
20191118T12-05,2557
20191118T11-05,2633
20191118T10-05,2655
20191118T09-05,2681
20191118T08-05,2735
20191118T07-05,2684
20191118T06-05,2437
20191118T05-05,2274
20191118T04-05,2216
20191118T03-05,2211
20191118T02-05,2245
20191118T01-05,2259
20191118T00-05,2341
20191117T23-05,2417
20191117T22-05,2555
20191117T21-05,2588
20191117T20-05,2651
20191117T19-05,2617
20191117T18-05,2509
20191117T17-05,2313
20191117T16-05,2257
20191117T15-05,2242
20191117T14-05,2340
20191117T13-05,2404
20191117T12-05,2516
20191117T11-05,2699
20191117T10-05,2850
20191117T09-05,2879
20191117T08-05,2816
20191117T07-05,2687
20191117T06-05,2605
20191117T05-05,2550
20191117T04-05,2517
20191117T03-05,2493
20191117T02-05,2522
20191117T01-05,2524
20191116T00-05,2425
20191115T23-05,2494
20191115T22-05,2610
20191115T21-05,2711
20191115T20-05,2757
20191115T19-05,2791
20191115T18-05,2773
20191115T17-05,2643
20191115T16-05,2583
20191115T15-05,2577
20191115T14-05,2630
20191115T13-05,2660
20191115T12-05,2704
20191115T11-05,2763
20191115T10-05,2788
20191115T09-05,2788
20191115T08-05,2825
20191115T07-05,2784
20191115T06-05,2573
20191115T05-05,2445
20191115T04-05,2411
20191115T03-05,2405
20191115T02-05,2414
20191115T01-05,2470
20191115T00-05,2551
20191114T23-05,2678
20191114T22-05,2832
20191114T21-05,2974
20191114T20-05,3021
20191114T19-05,3032
20191114T18-05,2956
20191114T17-05,2782
20191114T16-05,2683
20191114T15-05,2664
20191114T14-05,2695
20191114T13-05,2763
20191114T12-05,2879
20191114T11-05,3008
20191114T10-05,3149
20191114T09-05,3259
20191114T08-05,3373
20191114T07-05,3432
20191114T06-05,3262
20191114T05-05,3143
20191114T04-05,3114
20191114T03-05,3094
20191114T02-05,3118
20191114T01-05,3160
20191114T00-05,3167
20191113T23-05,3269
20191113T22-05,3360
20191113T21-05,3436
20191113T20-05,3428
20191113T19-05,3351
20191113T18-05,3075
20191113T17-05,2786
20191113T16-05,2625
20191113T15-05,2609
20191113T14-05,2697
20191113T13-05,2828
20191113T12-05,3002
20191113T11-05,3324
20191113T10-05,3470
20191113T09-05,3606
20191113T08-05,3705
20191113T07-05,3725
20191113T06-05,3633
20191113T05-05,3454
20191113T04-05,3268
20191113T03-05,3256
20191113T02-05,3168
20191113T01-05,3079
20191113T00-05,2979
20191112T23-05,2980
20191112T22-05,3115
20191112T21-05,3144
20191112T20-05,3155
20191112T19-05,3048
20191112T18-05,2949
20191112T17-05,2692
20191112T16-05,2570
20191112T15-05,2514
20191112T14-05,2440
20191112T13-05,2437
20191112T12-05,2423
20191112T11-05,2377
20191112T10-05,2323
20191112T09-05,2472
20191112T08-05,2536
20191112T07-05,2439
20191112T06-05,2299
20191112T05-05,2033
20191112T04-05,2094
20191112T03-05,2124
20191112T02-05,2108
20191112T01-05,2111
20191112T00-05,2267
20191111T23-05,2367
20191111T22-05,2510
20191111T21-05,2599
20191111T20-05,2641
20191111T19-05,2613
20191111T18-05,2530
20191111T17-05,2263
20191111T16-05,2199
20191111T15-05,2182
20191111T14-05,2320
20191111T13-05,2332
20191111T12-05,2342
20191111T11-05,2529
20191111T10-05,2734
20191111T09-05,2961
20191111T08-05,3084
20191111T07-05,3055
20191111T06-05,2818
20191111T05-05,2647
20191111T04-05,2557
20191111T03-05,2490
20191111T02-05,2450
20191111T01-05,2439
20191111T00-05,2453
20191110T23-05,2522
20191110T22-05,2617
20191110T21-05,2690
20191110T20-05,2687
20191110T19-05,2674
20191110T18-05,2517
20191110T17-05,2381
20191110T16-05,2331
20191110T15-05,2375
20191110T14-05,2392
20191110T13-05,2490
20191110T12-05,2567
20191110T11-05,2694
20191110T10-05,2917
20191110T09-05,3084
20191110T08-05,3227
20191110T07-05,3164
20191110T06-05,3088
20191110T05-05,2984
20191110T04-05,2894
20191110T03-05,2854
20191110T02-05,2797
20191110T01-05,2793
20191110T00-05,2812
20191109T23-05,2800
20191109T22-05,2809
20191109T21-05,2826
20191109T20-05,2812
20191109T19-05,2797
20191109T18-05,2657
20191109T17-05,2482
20191109T16-05,2416
20191109T15-05,2436
20191109T14-05,2490
20191109T13-05,2571
20191109T12-05,2705
20191109T11-05,2892
20191109T10-05,3071
20191109T09-05,3171
20191109T08-05,3105
20191109T07-05,2973
20191109T06-05,2832
20191109T05-05,2642
20191109T04-05,2553
20191109T03-05,2532
20191109T02-05,2571
20191109T01-05,2538
20191109T00-05,2580
20191108T23-05,2627
20191108T22-05,2687
20191108T21-05,2684
20191108T20-05,2714
20191108T19-05,2639
20191108T18-05,2530
20191108T17-05,2282
20191108T16-05,2225
20191108T15-05,2147
20191108T14-05,2218
20191108T13-05,2280
20191108T12-05,2267
20191108T11-05,2362
20191108T10-05,2396
20191108T09-05,2302
20191108T08-05,2284
20191108T07-05,2237
20191108T06-05,2031
20191108T05-05,1964
20191108T04-05,1954
20191108T03-05,2004
20191108T02-05,2046
20191108T01-05,2128
20191108T00-05,2201
20191107T23-05,2303
20191107T22-05,2447
20191107T21-05,2554
20191107T20-05,2611
20191107T19-05,2662
20191107T18-05,2602
20191107T17-05,2482
20191107T16-05,2447
20191107T15-05,2430
20191107T14-05,2417
20191107T13-05,2309
20191107T12-05,2274
20191107T11-05,2255
20191107T10-05,2270
20191107T09-05,2402
20191107T08-05,2428
20191107T07-05,2428
20191107T06-05,2205
20191107T05-05,2076
20191107T04-05,2062
20191107T03-05,2058
20191107T02-05,2051
20191107T01-05,2110
20191107T00-05,2204
20191106T23-05,2267
20191106T22-05,2455
20191106T21-05,2517
20191106T20-05,2612
20191106T19-05,2653
20191106T18-05,2500
20191106T17-05,2437
20191106T16-05,2422
20191106T15-05,2363
20191106T14-05,2393
20191106T13-05,2490
20191106T12-05,2343
20191106T11-05,2310
20191106T10-05,2267
20191106T09-05,2271
20191106T08-05,2367
20191106T07-05,2348
20191106T06-05,2126
20191106T05-05,2017
20191106T04-05,2062
20191106T03-05,1915
20191106T02-05,2005
20191106T01-05,2035
20191106T00-05,2125
20191105T23-05,2268
20191105T22-05,2363
20191105T21-05,2524
20191105T20-05,2607
20191105T19-05,2650
20191105T18-05,2536
20191105T17-05,2450
20191105T16-05,2374
20191105T15-05,2289
20191105T14-05,2359
20191105T13-05,2339
20191105T12-05,2323
20191105T11-05,2322
20191105T10-05,2357
20191105T09-05,2336
20191105T08-05,2397
20191105T07-05,2404
20191105T06-05,2221
20191105T05-05,2092
20191105T04-05,2039
20191105T03-05,2048
20191105T02-05,2003
20191105T01-05,2090
20191105T00-05,2189
20191104T23-05,2325
20191104T22-05,2437
20191104T21-05,2556
20191104T20-05,2600
20191104T19-05,2619
20191104T18-05,2522
20191104T17-05,2366
20191104T16-05,2330
20191104T15-05,2291
20191104T14-05,2287
20191104T13-05,2359
20191104T12-05,2424
20191104T11-05,2493
20191104T10-05,2646
20191104T09-05,2813
20191104T08-05,2886
20191104T07-05,2893
20191104T06-05,2681
20191104T05-05,2482
20191104T04-05,2339
20191104T03-05,2345
20191104T02-05,2359
20191104T01-05,2328
20191103T00-04,2291
20191102T23-04,2365
20191102T22-04,2443
20191102T21-04,2439
20191102T20-04,2486
20191102T19-04,2393
20191102T18-04,2269
20191102T17-04,2268
20191102T16-04,2247
20191102T15-04,2222
20191102T14-04,2260
20191102T13-04,2339
20191102T12-04,2424
20191102T11-04,2586
20191102T10-04,2660
20191102T09-04,2677
20191102T08-04,2540
20191102T07-04,2432
20191102T06-04,2293
20191102T05-04,2235
20191102T04-04,2188
20191102T03-04,2157
20191102T02-04,2195
20191102T01-04,2224
20191102T00-04,2309
20191101T23-04,2369
20191101T22-04,2425
20191101T21-04,2443
20191101T20-04,2393
20191101T19-04,2374
20191101T18-04,2299
20191101T17-04,2390
20191101T16-04,2161
20191101T15-04,2244
20191101T14-04,2291
20191101T13-04,2308
20191101T12-04,2330
20191101T11-04,2349
20191101T10-04,2369
20191101T09-04,2340
20191101T08-04,2374
20191101T07-04,2262
20191101T06-04,2073
20191101T05-04,1965
20191101T04-04,1955
20191101T03-04,1930
20191101T02-04,2043
20191101T01-04,2146
20191101T00-04,2350
20191031T23-04,2570
20191031T22-04,2788
20191031T21-04,2928
20191031T20-04,2999
20191031T19-04,3051
20191031T18-04,3138
20191031T17-04,3228
20191031T16-04,3163
20191031T15-04,3191
20191031T14-04,3112
20191031T13-04,2995
20191031T12-04,2865
20191031T11-04,2752
20191031T10-04,2601
20191031T09-04,2554
20191031T08-04,2557
