,Total interchange1
20191117T21-06,2066
20191117T20-06,2047
20191117T19-06,2250
20191117T18-06,2192
20191117T17-06,1969
20191117T16-06,1846
20191117T15-06,1701
20191117T14-06,1705
20191117T13-06,1561
20191117T12-06,1541
20191117T11-06,1643
20191117T10-06,1808
20191117T09-06,1641
20191117T08-06,1653
20191117T07-06,1781
20191117T06-06,1993
20191117T05-06,1724
20191117T04-06,1706
20191117T03-06,1748
20191117T02-06,1776
20191117T01-06,1737
20191117T00-06,1495
20191116T23-06,1356
20191116T22-06,1264
20191116T21-06,1187
20191116T20-06,1256
20191116T19-06,1275
20191116T18-06,1182
20191116T17-06,1431
20191116T16-06,1266
20191116T15-06,1188
20191116T14-06,1205
20191116T13-06,1119
20191116T12-06,991
20191116T11-06,1273
20191116T10-06,1372
20191116T09-06,1533
20191116T08-06,1245
20191116T07-06,1174
20191116T06-06,1264
20191116T05-06,1241
20191116T04-06,1139
20191116T03-06,1267
20191116T02-06,1289
20191116T01-06,1218
20191116T00-06,1222
20191115T23-06,1087
20191115T22-06,1004
20191115T21-06,1005
20191115T20-06,1011
20191115T19-06,1007
20191115T18-06,1163
20191115T17-06,1166
20191115T16-06,900
20191115T15-06,966
20191115T14-06,932
20191115T13-06,1059
20191115T12-06,1085
20191115T11-06,977
20191115T10-06,968
20191115T09-06,1025
20191115T08-06,1128
20191115T07-06,1100
20191115T06-06,759
20191115T05-06,833
20191115T04-06,921
20191115T03-06,969
20191115T02-06,900
20191115T01-06,991
20191115T00-06,725
20191114T23-06,619
20191114T22-06,775
20191114T21-06,708
20191114T20-06,485
20191114T19-06,604
20191114T18-06,913
20191114T17-06,873
20191114T16-06,835
20191114T15-06,832
20191114T14-06,717
20191114T13-06,715
20191114T12-06,426
20191114T11-06,383
20191114T10-06,481
20191114T09-06,631
20191114T08-06,564
20191114T07-06,200
20191114T06-06,-69
20191114T05-06,49
20191114T04-06,294
20191114T03-06,448
20191114T02-06,399
20191114T01-06,368
20191114T00-06,717
20191113T23-06,186
20191113T22-06,419
20191113T21-06,180
20191113T20-06,-43
20191113T19-06,-140
20191113T18-06,80
20191113T17-06,-95
20191113T16-06,-314
20191113T15-06,-441
20191113T14-06,-357
20191113T13-06,-890
20191113T12-06,-1039
20191113T11-06,-951
20191113T10-06,-1595
20191113T09-06,-2078
20191113T08-06,-2174
20191113T07-06,-2883
20191113T06-06,-2848
20191113T05-06,-2641
20191113T04-06,-2380
20191113T03-06,-1589
20191113T02-06,-1353
20191113T01-06,-1362
20191113T00-06,-609
20191112T23-06,-947
20191112T22-06,-471
20191112T21-06,-24
20191112T20-06,-14
20191112T19-06,-102
20191112T18-06,53
20191112T17-06,414
20191112T16-06,990
20191112T15-06,1142
20191112T14-06,1144
20191112T13-06,1079
20191112T12-06,1062
20191112T11-06,1110
20191112T10-06,1166
20191112T09-06,1216
20191112T08-06,1128
20191112T07-06,1240
20191112T06-06,1342
20191112T05-06,1731
20191112T04-06,1671
20191112T03-06,1988
20191112T02-06,2067
20191112T01-06,1950
20191112T00-06,1808
20191111T23-06,1859
20191111T22-06,1888
20191111T21-06,1972
20191111T20-06,2028
20191111T19-06,2125
20191111T18-06,2026
20191111T17-06,1800
20191111T16-06,1783
20191111T15-06,1777
20191111T14-06,1738
20191111T13-06,1671
20191111T12-06,1760
20191111T11-06,1711
20191111T10-06,1744
20191111T09-06,1515
20191111T08-06,1501
20191111T07-06,1509
20191111T06-06,1215
20191111T05-06,1275
20191111T04-06,1271
20191111T03-06,1244
20191111T02-06,1320
20191111T01-06,1169
20191111T00-06,1383
20191110T23-06,1216
20191110T22-06,1111
20191110T21-06,1283
20191110T20-06,1425
20191110T19-06,1578
20191110T18-06,1831
