,Total interchange1
20191220T14-07,1274
20191220T13-07,1306
20191220T12-07,1324
20191220T11-07,1274
20191220T10-07,1223
20191220T09-07,1255
20191220T08-07,1236
20191220T07-07,1357
20191220T06-07,1439
20191220T05-07,1546
20191220T04-07,1507
20191220T03-07,1532
20191220T02-07,1469
20191220T01-07,1470
20191220T00-07,1408
20191219T23-07,1345
20191219T22-07,1304
20191219T21-07,1238
20191219T20-07,1263
20191219T19-07,1274
20191219T18-07,1256
20191219T17-07,1316
20191219T16-07,1380
20191219T15-07,1384
20191219T14-07,1392
20191219T13-07,1357
20191219T12-07,1336
20191219T11-07,1292
20191219T10-07,1250
20191219T09-07,1268
20191219T08-07,1270
20191219T07-07,1368
20191219T06-07,1416
20191219T05-07,1482
20191219T04-07,1516
20191219T03-07,1490
20191219T02-07,1495
20191219T01-07,1498
20191219T00-07,1392
20191218T23-07,1287
20191218T22-07,1207
20191218T21-07,1139
20191218T20-07,1093
20191218T19-07,1096
20191218T18-07,1171
20191218T17-07,1229
20191218T16-07,1297
20191218T15-07,1290
20191218T14-07,1255
20191218T13-07,1227
20191218T12-07,1222
20191218T11-07,1253
20191218T10-07,1245
20191218T09-07,1268
20191218T08-07,1285
20191218T07-07,1406
20191218T06-07,1507
20191218T05-07,1520
20191218T04-07,1534
20191218T03-07,1555
20191218T02-07,1523
20191218T01-07,1499
20191218T00-07,1473
20191217T23-07,1420
20191217T22-07,1316
20191217T21-07,1032
20191217T20-07,738
20191217T19-07,446
20191217T18-07,161
20191217T17-07,138
20191217T16-07,198
20191217T15-07,215
20191217T14-07,224
20191217T13-07,237
20191217T12-07,1149
20191217T11-07,1321
20191217T10-07,1303
20191217T09-07,1306
20191217T08-07,1323
20191217T07-07,1422
20191217T06-07,1528
20191217T05-07,1533
20191217T04-07,1542
20191217T03-07,1540
20191217T02-07,1538
20191217T01-07,1494
20191217T00-07,1440
20191216T23-07,1361
20191216T22-07,1312
20191216T21-07,1282
20191216T20-07,1281
20191216T19-07,1269
20191216T18-07,1276
20191216T17-07,1351
20191216T16-07,1387
20191216T15-07,1401
20191216T14-07,1382
20191216T13-07,1355
20191216T12-07,1332
20191216T11-07,1322
20191216T10-07,1304
20191216T09-07,1317
20191216T08-07,1324
20191216T07-07,1409
20191216T06-07,1490
20191216T05-07,1541
20191216T04-07,1566
20191216T03-07,1560
20191216T02-07,1543
20191216T01-07,1506
20191216T00-07,1460
20191215T23-07,1405
20191215T22-07,1329
20191215T21-07,1272
20191215T20-07,1272
20191215T19-07,1250
20191215T18-07,1270
20191215T17-07,1321
20191215T16-07,1361
20191215T15-07,1371
20191215T14-07,1358
20191215T13-07,1369
20191215T12-07,1331
20191215T11-07,1275
20191215T10-07,1303
20191215T09-07,1333
20191215T08-07,1378
20191215T07-07,1411
20191215T06-07,1410
20191215T05-07,1328
20191215T04-07,1333
20191215T03-07,1324
20191215T02-07,1335
20191215T01-07,1408
20191215T00-07,1362
20191214T23-07,1236
20191214T22-07,1126
20191214T21-07,1056
20191214T20-07,1103
20191214T19-07,1079
20191214T18-07,1074
20191214T17-07,1147
20191214T16-07,1188
20191214T15-07,1193
20191214T14-07,1168
20191214T13-07,1152
20191214T12-07,1106
20191214T11-07,1087
20191214T10-07,1118
20191214T09-07,1141
20191214T08-07,1206
20191214T07-07,1255
20191214T06-07,1312
20191214T05-07,1331
20191214T04-07,1360
20191214T03-07,1378
20191214T02-07,1354
20191214T01-07,1344
20191214T00-07,1370
20191213T23-07,1205
20191213T22-07,1152
20191213T21-07,1112
20191213T20-07,1143
20191213T19-07,1190
20191213T18-07,1179
20191213T17-07,1249
20191213T16-07,1375
20191213T15-07,1401
20191213T14-07,1389
20191213T13-07,1398
20191213T12-07,1297
20191213T11-07,1281
20191213T10-07,1255
20191213T09-07,1239
20191213T08-07,1259
20191213T07-07,1373
20191213T06-07,1520
20191213T05-07,1599
20191213T04-07,1580
20191213T03-07,1575
20191213T02-07,1603
20191213T01-07,1549
20191213T00-07,1487
20191212T23-07,1404
20191212T22-07,1326
20191212T21-07,1330
20191212T20-07,1352
20191212T19-07,1344
20191212T18-07,1351
20191212T17-07,1429
20191212T16-07,1462
20191212T15-07,1475
20191212T14-07,1458
20191212T13-07,1441
20191212T12-07,1431
20191212T11-07,1362
20191212T10-07,1296
20191212T09-07,1303
20191212T08-07,1201
20191212T07-07,1349
20191212T06-07,1456
20191212T05-07,1539
20191212T04-07,1512
20191212T03-07,1480
20191212T02-07,1493
20191212T01-07,1491
20191212T00-07,1432
20191211T23-07,1283
20191211T22-07,1052
20191211T21-07,971
20191211T20-07,959
20191211T19-07,936
20191211T18-07,1206
20191211T17-07,1314
20191211T16-07,1394
20191211T15-07,1368
20191211T14-07,1377
20191211T13-07,1270
20191211T12-07,1238
20191211T11-07,1213
20191211T10-07,1217
20191211T09-07,1215
20191211T08-07,1194
20191211T07-07,1277
20191211T06-07,1374
20191211T05-07,1422
20191211T04-07,1432
20191211T03-07,1432
20191211T02-07,1450
20191211T01-07,1420
20191211T00-07,1434
20191210T23-07,1222
20191210T22-07,1161
20191210T21-07,1021
20191210T20-07,883
20191210T19-07,875
20191210T18-07,766
20191210T17-07,850
20191210T16-07,758
20191210T15-07,728
20191210T14-07,740
20191210T13-07,724
20191210T12-07,695
20191210T11-07,677
20191210T10-07,639
20191210T09-07,607
20191210T08-07,617
20191210T07-07,677
20191210T06-07,778
20191210T05-07,833
20191210T04-07,804
20191210T03-07,760
20191210T02-07,747
20191210T01-07,772
20191210T00-07,727
20191209T23-07,657
20191209T22-07,631
20191209T21-07,581
20191209T20-07,587
20191209T19-07,610
20191209T18-07,579
20191209T17-07,631
20191209T16-07,685
20191209T15-07,757
20191209T14-07,758
20191209T13-07,744
20191209T12-07,711
20191209T11-07,673
20191209T10-07,664
20191209T09-07,620
20191209T08-07,563
20191209T07-07,682
20191209T06-07,843
20191209T05-07,874
20191209T04-07,887
20191209T03-07,809
20191209T02-07,787
20191209T01-07,748
20191209T00-07,689
20191208T23-07,590
20191208T22-07,512
20191208T21-07,418
20191208T20-07,403
20191208T19-07,483
20191208T18-07,542
20191208T17-07,663
20191208T16-07,721
20191208T15-07,795
20191208T14-07,829
20191208T13-07,842
20191208T12-07,839
20191208T11-07,802
20191208T10-07,832
20191208T09-07,889
20191208T08-07,830
20191208T07-07,834
20191208T06-07,897
20191208T05-07,803
20191208T04-07,869
20191208T03-07,807
20191208T02-07,805
20191208T01-07,798
20191208T00-07,766
20191207T23-07,751
20191207T22-07,692
20191207T21-07,722
20191207T20-07,703
20191207T19-07,708
20191207T18-07,705
20191207T17-07,772
20191207T16-07,786
20191207T15-07,839
20191207T14-07,793
20191207T13-07,725
20191207T12-07,761
20191207T11-07,745
20191207T10-07,704
20191207T09-07,723
