,Total interchange1
20191124T04-05,-2610
20191124T03-05,-2648
20191124T02-05,-2724
20191124T01-05,-2690
20191124T00-05,-2594
20191123T23-05,-2563
20191123T22-05,-2558
20191123T21-05,-2509
20191123T20-05,-2527
20191123T19-05,-2413
20191123T18-05,-2339
20191123T17-05,-2290
20191123T16-05,-2356
20191123T15-05,-2500
20191123T14-05,-2574
20191123T13-05,-2537
20191123T12-05,-2499
20191123T11-05,-2400
20191123T10-05,-2354
20191123T09-05,-2522
20191123T08-05,-2505
20191123T07-05,-2529
20191123T06-05,-2410
20191123T05-05,-2422
20191123T04-05,-2584
20191123T03-05,-2420
20191123T02-05,-2414
20191123T01-05,-2220
20191123T00-05,-2509
20191122T23-05,-2460
20191122T22-05,-2532
20191122T21-05,-2351
20191122T20-05,-2431
20191122T19-05,-2490
20191122T18-05,-2542
20191122T17-05,-2565
20191122T16-05,-2556
20191122T15-05,-2452
20191122T14-05,-2418
20191122T13-05,-2363
20191122T12-05,-2324
20191122T11-05,-2113
20191122T10-05,-2043
20191122T09-05,-2123
20191122T08-05,-1959
20191122T07-05,-1815
20191122T06-05,-2059
20191122T05-05,-2367
20191122T04-05,-2462
20191122T03-05,-2418
20191122T02-05,-2281
20191122T01-05,-2325
20191122T00-05,-2492
20191121T23-05,-2426
20191121T22-05,-2513
20191121T21-05,-2433
20191121T20-05,-2354
20191121T19-05,-2388
20191121T18-05,-2324
20191121T17-05,-2366
20191121T16-05,-2258
20191121T15-05,-2103
20191121T14-05,-2174
20191121T13-05,-2012
20191121T12-05,-2410
20191121T11-05,-2426
20191121T10-05,-2368
20191121T09-05,-2484
20191121T08-05,-2378
20191121T07-05,-2316
20191121T06-05,-2330
20191121T05-05,-2497
20191121T04-05,-2666
20191121T03-05,-2665
20191121T02-05,-2595
20191121T01-05,-2467
20191121T00-05,-2631
20191120T23-05,-2506
20191120T22-05,-2632
20191120T21-05,-2611
20191120T20-05,-2636
20191120T19-05,-2570
20191120T18-05,-2487
20191120T17-05,-2512
20191120T16-05,-2597
20191120T15-05,-2695
20191120T14-05,-2748
20191120T13-05,-2756
20191120T12-05,-2627
20191120T11-05,-2561
20191120T10-05,-2512
20191120T09-05,-2494
20191120T08-05,-2466
20191120T07-05,-2349
20191120T06-05,-2311
20191120T05-05,-2452
20191120T04-05,-2492
20191120T03-05,-2304
20191120T02-05,-2300
20191120T01-05,-2285
20191120T00-05,-2374
20191119T23-05,-2317
20191119T22-05,-2346
20191119T21-05,-2378
20191119T20-05,-2321
20191119T19-05,-2220
20191119T18-05,-2006
20191119T17-05,-2138
20191119T16-05,-2199
20191119T15-05,-2165
20191119T14-05,-2161
20191119T13-05,-2422
20191119T12-05,-2397
20191119T11-05,-2380
20191119T10-05,-2413
20191119T09-05,-2256
20191119T08-05,-2323
20191119T07-05,-2441
20191119T06-05,-2602
20191119T05-05,-2662
20191119T04-05,-2613
20191119T03-05,-2521
20191119T02-05,-2486
20191119T01-05,-2484
20191119T00-05,-2468
20191118T23-05,-2464
20191118T22-05,-2350
20191118T21-05,-2303
20191118T20-05,-2212
20191118T19-05,-2084
20191118T18-05,-1957
20191118T17-05,-1975
20191118T16-05,-2006
20191118T15-05,-2015
